"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000100354",2233.41425942781,0.1365829704925,0.0634643635268652,2.15212070053587,0.0313878491612279,0.135143996924361
"ENSG00000239900",1229.77826810883,0.0184101491732689,0.0660122719748655,0.278889797646696,0.780329398331516,0.906122051469866
"ENSG00000100359",679.403235239989,-0.0657802769105474,0.0815863953915513,-0.806265267571305,0.420089912607506,0.676893391989952
"ENSG00000196588",1005.43960547007,-0.21382222426524,0.0731215161209842,-2.92420392256989,0.00345338430570157,0.0248496465626273
"ENSG00000232564",21.5130081339381,-0.468040729655738,0.419098205493099,-1.11678056245804,0.264088161729125,0.528491998121139
"ENSG00000230071",22.2565671290332,-0.413699625761161,0.407355980659367,-1.01557273098464,0.309832895808789,0.57570346844469
"ENSG00000100372",489.744403909546,0.034838417812501,0.0926419809697851,0.376054327075146,0.706876508000932,0.866989834631421
"ENSG00000230769",180.465321002821,-0.0455021843857541,0.145573546445066,-0.312571792725574,0.754606011164181,0.892539360487414
"ENSG00000100380",1303.87652599864,0.0999517289294801,0.0667561012970863,1.49726732070021,0.134323714509544,0.355038172321269
"ENSG00000196236",929.956005710537,0.0666626908456635,0.0727005966621651,0.916948332012193,0.35916971554022,0.623729795574281
"ENSG00000100387",617.799702417431,-0.0847017384463509,0.0913643978189073,-0.927075977824947,0.353887087580548,0.619043217491726
"ENSG00000237214",5887.11777232246,0.179918785952726,0.0574387824420419,3.13235723849598,0.00173408737473073,0.0141732365168187
"ENSG00000213857",2875.28627786443,0.0799742806842706,0.181281013679911,0.441161923473583,0.659095776551521,0.84113395903534
"ENSG00000100393",5091.15766267825,-0.0974221311110048,0.0518056543988776,-1.88053084632236,0.060035766491966,0.214002581409439
"ENSG00000100395",584.81681259164,-0.112870283689217,0.0929193510871378,-1.21471235397855,0.224475819046026,0.483022533455963
"ENSG00000100399",36.6255548518278,0.0833286082200918,0.322382879236763,0.25847715119789,0.796038680637347,0.913656874392719
"ENSG00000100401",5300.59117216636,-0.0444652986113091,0.0479801975479193,-0.926742716448807,0.354060133202983,0.619281566781119
"ENSG00000100403",5071.34010062943,-0.212115037399816,0.0486369458131994,-4.36119155619863,1.29356053819323e-05,0.000212609033818265
"ENSG00000167074",821.390232434002,-0.206075424267717,0.081256619455366,-2.53610629692654,0.0112092703935596,0.0624671961738178
"ENSG00000183864",4661.0722529004,0.0556185510194642,0.0496001740001388,1.12133782069612,0.262144092518322,0.526333016202192
"ENSG00000100410",1020.03887323017,-0.152844965330422,0.0842880754225647,-1.81336404425132,0.0697756913686796,0.236310458462032
"ENSG00000100412",1178.91114852581,-0.0310893240932097,0.0677506814248977,-0.458878397078153,0.646321492847145,0.832915345631227
"ENSG00000100413",3619.84736347076,-0.0102897950664896,0.0506975130735445,-0.202964493575112,0.839162784586605,0.935439958749316
"ENSG00000172346",1021.44725012843,-0.160698465551246,0.0777534875567011,-2.06676858622011,0.0387559648756588,0.157279562467329
"ENSG00000100417",792.465261135674,-0.0294639399373456,0.0784964841181971,-0.375353625940492,0.707397488882531,0.867037737273507
"ENSG00000100418",1641.35507256982,0.0921968355334237,0.0603104110963903,1.52870514157284,0.126337557117094,0.342249396235493
"ENSG00000196419",4586.34485892812,-0.235130375912404,0.169749362671159,-1.38516205429238,0.166002920680755,0.404536472158705
"ENSG00000100138",2990.51378437526,0.0504201886486085,0.0507028219924503,0.994425688103043,0.320015667145718,0.585956503186062
"ENSG00000184208",566.201997094346,0.0294380563588399,0.0882347622914627,0.333633316329433,0.738656274584117,0.883571910171806
"ENSG00000231261",19.3550419903073,-0.384310981607162,0.430835764598041,-0.892012718502407,0.372386115331462,0.635889252614457
"ENSG00000100147",354.592598495569,-0.0631582566759194,0.110769756082103,-0.570176002094885,0.568558330901793,0.785044749789765
"ENSG00000184068",196.411663071767,-0.299837973373581,0.143604139720419,-2.0879479794756,0.0368025274831443,0.151322713290293
"ENSG00000198911",7986.2100877177,0.330862024297745,0.0570371415994353,5.80081706445509,6.59925645028835e-09,2.14182652804997e-07
"ENSG00000260655",21.2326201975903,0.0744362284710067,0.421055811020996,0.176784707686399,0.859677501354727,0.94529447977545
"ENSG00000159958",27.3791107358272,-0.176077705798131,0.367797573482446,-0.478735365573409,0.632126903128084,0.823628735763355
"ENSG00000100162",752.055808379102,-0.0521185742088882,0.0839303838576211,-0.620973857301806,0.53461682415505,0.761680164334086
"ENSG00000100167",65.7792978072946,0.982741537411472,0.243681428458059,4.03289468397307,5.50939745963417e-05,0.000761760460867519
"ENSG00000215347",419.035610968336,0.0923196266041117,0.10682963047113,0.864176223365861,0.387491091537129,0.6493198789708
"ENSG00000198951",1123.00289185158,0.125652002775475,0.0733215547823853,1.71371165202925,0.0865816958686398,0.271823081082171
"ENSG00000177096",392.996472558157,0.353713624340064,0.108390064980472,3.26333990485005,0.00110107374112063,0.00968925600486789
"ENSG00000183172",641.386431614771,-0.0519590090497801,0.0826418829090761,-0.628724893731502,0.529529177801191,0.757709485899283
"ENSG00000184983",1451.01267256286,-0.0259160833518776,0.0669488951093771,-0.387102480325291,0.698680341457931,0.863571309209415
"ENSG00000270083",16.0661863925124,-0.505193556330123,0.475192260751901,-1.06313506775289,0.287720703478967,0.553493278150589
"ENSG00000237037",128.590995085534,-0.113342772641623,0.170324320174095,-0.665452664221827,0.505761010176036,0.742982472249776
"ENSG00000213790",1615.25467252004,-0.041987030061882,0.0632566474546119,-0.663756802666607,0.50684597737857,0.743587099936631
"ENSG00000100197",66.4493178881162,-0.412014905656436,0.235024650633406,-1.75307102700091,0.0795898160320223,0.258146497268861
"ENSG00000205702",45.1769211206521,-0.189889244378658,0.290100889158155,-0.654562779623662,0.512749294660833,0.747623942788986
"ENSG00000226450",25.3943267121995,-0.560096801162437,0.388430732967468,-1.44194769781346,0.149317128914783,0.377508233982052
"ENSG00000100207",7699.52162917012,0.0943437472421498,0.044778334100906,2.10690614415334,0.0351257159333121,0.14674061823669
"ENSG00000182057",128.357821837995,-0.15930922313691,0.174638819420009,-0.912221141129961,0.361652317052281,0.626442217216175
"ENSG00000233903",124.744089840678,0.00668459982676838,0.18024407620492,0.0370863773584915,0.970416133850172,0.989367468381185
"ENSG00000273366",76.9269069151795,0.028753487583199,0.219928518840413,0.130740150185176,0.895980869670831,0.960037250117723
"ENSG00000229891",57.5575600900716,0.301814521203091,0.258273764918079,1.16858373632654,0.242571383980346,0.504883652972218
"ENSG00000172250",31.1942291424411,-0.190888531366559,0.381328142839622,-0.500588626753526,0.616660668321329,0.814817774556171
"ENSG00000189306",4495.92873991589,-0.0573165980631628,0.0470586004851089,-1.21798348170809,0.223230249951655,0.481014751327762
