"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000100129",2050.87280659411,0.0248766987124222,0.0657231618601672,0.378507333006132,0.705053747331642,0.865765748485388
"ENSG00000100139",1861.3319291633,-0.0181430735699287,0.0579672868783387,-0.312988144641084,0.754289669185376,0.891548579879024
"ENSG00000128346",132.693966073683,-0.0537496643646344,0.171952742401136,-0.312583932155299,0.754596787106863,0.891548579879024
"ENSG00000100142",802.462288832029,-0.0964117727423454,0.0823212520134859,-1.17116504407089,0.24153244305483,0.502227271107084
"ENSG00000100151",387.49993658001,0.0352762212065186,0.101548706772185,0.347382279182123,0.728304144576245,0.877092740853447
"ENSG00000100156",28.4961735969997,-0.647766018483549,0.359020610228021,-1.80425858580136,0.071190778876323,0.238295760990011
"ENSG00000128298",29.6571712236394,0.272973336679544,0.356395962423316,0.765927130104,0.44371966204642,0.69412630265144
"ENSG00000184381",145.389932167273,0.134082979897945,0.170463161965356,0.786580386941284,0.431527544283251,0.684723177757226
"ENSG00000185022",580.466420648056,-0.293023760383264,0.0859813692122978,-3.407991324955,0.000654429752071183,0.00624884955994894
"ENSG00000198792",2503.6883041722,0.0309522837655151,0.0604343077953225,0.512164114965022,0.60853615555953,0.80903135450137
"ENSG00000213923",1418.77618750868,0.0459977447097568,0.0635369349395733,0.723952843389485,0.469094686280101,0.714903023148501
"ENSG00000244627",28.8879945663474,0.323438769333484,0.363247342837772,0.890409181817288,0.373246213939768,0.636018938936708
"ENSG00000100196",505.332804448448,0.373718292544992,0.0948614678113746,3.93962165215602,8.16102112419971e-05,0.00106290246422552
"ENSG00000100201",10425.5626333996,0.0107041771509678,0.0432374962644491,0.24756699799403,0.804469447721069,0.91857466150366
"ENSG00000100206",145.300151215745,0.162918879785739,0.166108839291966,0.980795967753288,0.326693367107994,0.591740884303566
"ENSG00000184949",55.6070554894097,-0.339036770931236,0.287630299610976,-1.17872411699945,0.238508049106512,0.498591949372905
"ENSG00000100211",159.612011454065,-0.149074409699064,0.155650683768177,-0.957749790043279,0.338188943281209,0.60315144632002
"ENSG00000228274",30.6770753826194,0.516255620691488,0.349028483733295,1.47912174722673,0.139107778879135,0.361691094296238
"ENSG00000100216",1281.94628645367,-0.0778550162433117,0.0683647215700966,-1.13881859613053,0.254778823859934,0.517495235764498
"ENSG00000100221",1662.65726028625,0.0131260513323447,0.062986432467107,0.208394900587511,0.834920637671063,0.932864255073334
"ENSG00000100226",688.882817315359,-0.120865660732899,0.0814750325726961,-1.48346870097973,0.137949926223977,0.359788791148478
"ENSG00000229598",857.864437379835,0.110068435109484,0.0773841886786086,1.42236336632822,0.154920792203377,0.386588510964783
"ENSG00000100242",1411.60784466469,-0.19661936302948,0.0643937554990054,-3.05339176921459,0.00226270325888082,0.0176094397459474
"ENSG00000100246",192.403066803109,0.152893133570879,0.138810927208734,1.10144883148117,0.270701362687465,0.535873825839572
"ENSG00000221890",810.45093147143,0.360865736826671,0.0784675061537053,4.59891940645842,4.24688023953959e-06,7.91719989380462e-05
"ENSG00000183741",4632.45365365355,0.195908390602639,0.0523189892712893,3.74449876290226,0.000180754267587291,0.00209217465857508
"ENSG00000179750",141.321298080104,0.338848102779066,0.166130969473362,2.03964440738063,0.0413857556677207,0.164316314388688
"ENSG00000244509",428.986307488057,0.507059039156883,0.0973726621958316,5.20740655254046,1.91498221388446e-07,4.83369593962289e-06
"ENSG00000128394",97.861909722693,0.473167263217994,0.195470850892363,2.42065382668511,0.0154926229111777,0.079764236473588
"ENSG00000239713",52.0320056638831,0.79349726616558,0.272196030283068,2.91516840029,0.00355496663648612,0.025304265192186
"ENSG00000100307",253.813538395052,0.147106636490224,0.12710328177178,1.15737874301595,0.247117654904603,0.508750307533452
"ENSG00000100311",1089.94842646656,-0.139263706773456,0.0729187563595945,-1.90984753067763,0.0561528474159274,0.203512026049447
"ENSG00000100316",3074.9794029138,-0.224256052427624,0.265885309487426,-0.8434315263974,0.398987146220392,0.658379940307153
"ENSG00000209482",16.5606675696355,-0.696940260843052,0.509701083276448,-1.36735095080238,0.171515328613714,0.411101446710854
"ENSG00000100321",208.543520936074,0.739230632394641,0.140940825639105,5.24497163290021,1.56306374233775e-07,3.97555804834592e-06
"ENSG00000100324",451.456397797455,0.0521762594364571,0.0955792204616234,0.545895427734804,0.585137821485718,0.794860643882423
"ENSG00000128268",527.149995169495,1.4338850862429,0.104686191913254,13.6969839100754,1.05829775886012e-42,4.80226660304573e-40
"ENSG00000100335",1426.95494832594,0.0991838778956937,0.0664334876595075,1.49298014284667,0.135442384845814,0.355634226174582
"ENSG00000128272",6133.65729955327,0.0208253093210737,0.0557330053952082,0.37366205488829,0.708655759430812,0.86699349070462
"ENSG00000187051",926.598034552327,0.114509327166775,0.0722287997645484,1.58536937537454,0.112882435006961,0.320860697319598
"ENSG00000100346",154.362136444318,0.636218602479215,0.162976094313981,3.90375413742283,9.47119975924918e-05,0.00120909190788471
"ENSG00000235647",26.1338374439847,-0.0130063304075112,0.3745977474276,-0.0347207918275724,0.972302381441019,0.989583389678816
"ENSG00000226085",875.756377743467,0.0858356104397511,0.0755008277784073,1.13688303778173,0.255587183912375,0.518442286363668
